CustomerID,recency,frequency,monetary,last_purchase,country,R,F,M,RFM,segment
14185,331,1,197.65,2011-01-12 13:52:00,United Kingdom,1,1,1,111,Lapsed / Low
14188,31,6,2054.36,2011-11-09 12:45:00,United Kingdom,3,4,4,344,Champions
14189,2,14,4654.08,2011-12-07 15:55:00,United Kingdom,4,4,4,444,Champions
14191,2,13,4684.76,2011-12-08 09:23:00,United Kingdom,4,4,4,444,Champions
14193,68,2,853.39,2011-10-03 09:34:00,United Kingdom,2,2,3,223,Lapsed / Low
14194,5,15,11349.52,2011-12-05 10:38:00,United Kingdom,4,4,4,444,Champions
14195,202,2,1012.0,2011-05-22 10:29:00,United Kingdom,1,2,3,123,Lapsed / Low
14196,107,1,335.52,2011-08-25 10:25:00,United Kingdom,2,1,2,212,Lapsed / Low
14198,18,4,701.4,2011-11-21 16:35:00,United Kingdom,4,3,3,433,Champions
14199,218,1,185.39999999999998,2011-05-05 13:44:00,United Kingdom,1,1,1,111,Lapsed / Low
14201,60,7,747.44,2011-10-10 13:27:00,United Kingdom,2,4,3,243,At Risk (was valuable)
14204,2,1,161.03,2011-12-07 13:38:00,United Kingdom,4,1,1,411,Recent / New
14205,17,2,466.7,2011-11-23 10:55:00,United Kingdom,4,2,2,422,Loyal
14206,239,1,328.15999999999997,2011-04-14 16:38:00,United Kingdom,1,1,2,112,Lapsed / Low
14208,95,1,151.74,2011-09-06 12:48:00,United Kingdom,2,1,1,211,Lapsed / Low
14209,11,6,2073.43,2011-11-29 10:18:00,United Kingdom,4,4,4,444,Champions
14210,106,6,1905.8400000000001,2011-08-26 12:36:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14211,53,9,2241.1,2011-10-17 13:23:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14212,90,1,1070.48,2011-09-11 12:45:00,United Kingdom,2,1,3,213,Lapsed / Low
14214,31,5,1004.38,2011-11-09 10:31:00,United Kingdom,3,4,3,343,Champions
14215,12,6,1789.72,2011-11-28 12:19:00,United Kingdom,4,4,4,444,Champions
14216,3,4,1839.3,2011-12-06 14:56:00,United Kingdom,4,3,4,434,Champions
14217,2,16,2004.98,2011-12-08 11:53:00,United Kingdom,4,4,4,444,Champions
14218,43,1,169.48000000000002,2011-10-28 10:00:00,United Kingdom,3,1,1,311,Recent / New
14219,4,1,89.94,2011-12-05 16:23:00,United Kingdom,4,1,1,411,Recent / New
14220,247,2,632.4,2011-04-06 13:23:00,United Kingdom,1,2,2,122,Lapsed / Low
14221,42,7,3432.8,2011-10-28 13:42:00,United Kingdom,3,4,4,344,Champions
14222,177,1,683.17,2011-06-15 16:42:00,United Kingdom,1,1,3,113,Lapsed / Low
14223,92,3,991.13,2011-09-08 13:38:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14224,110,4,1050.12,2011-08-21 13:24:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14226,29,5,2232.19,2011-11-11 11:34:00,United Kingdom,3,4,4,344,Champions
14227,26,6,3350.96,2011-11-13 15:48:00,United Kingdom,3,4,4,344,Champions
14229,52,3,1547.2,2011-10-19 10:04:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14231,184,3,925.71,2011-06-09 11:05:00,United Kingdom,1,3,3,133,At Risk (was valuable)
14232,43,5,2048.07,2011-10-28 11:09:00,United Kingdom,3,4,4,344,Champions
14233,49,4,1462.72,2011-10-21 15:54:00,United Kingdom,3,3,3,333,Champions
14234,22,4,775.46,2011-11-17 17:53:00,United Kingdom,3,3,3,333,Champions
14235,75,4,3144.86,2011-09-25 14:37:00,United Kingdom,2,3,4,234,At Risk (was valuable)
14236,81,2,490.86,2011-09-20 09:13:00,United Kingdom,2,2,2,222,Lapsed / Low
14237,373,1,161.0,2010-12-01 13:20:00,United Kingdom,1,1,1,111,Lapsed / Low
14238,326,1,146.85,2011-01-17 14:40:00,United Kingdom,1,1,1,111,Lapsed / Low
14239,43,11,2380.85,2011-10-27 14:40:00,United Kingdom,3,4,4,344,Champions
14240,30,2,890.34,2011-11-09 13:45:00,United Kingdom,3,2,3,323,Loyal
14241,184,1,213.70000000000002,2011-06-09 11:46:00,United Kingdom,1,1,1,111,Lapsed / Low
14242,235,2,280.55,2011-04-19 11:46:00,United Kingdom,1,2,1,121,Lapsed / Low
14243,9,10,2588.77,2011-12-01 11:12:00,United Kingdom,4,4,4,444,Champions
14245,220,2,1693.45,2011-05-04 08:40:00,United Kingdom,1,2,4,124,Lapsed / Low
14246,111,3,1474.06,2011-08-21 11:50:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14247,278,1,136.76999999999998,2011-03-06 15:21:00,United Kingdom,1,1,1,111,Lapsed / Low
14248,318,1,302.58,2011-01-25 14:45:00,United Kingdom,1,1,1,111,Lapsed / Low
14250,7,2,1904.05,2011-12-02 14:30:00,United Kingdom,4,2,4,424,Loyal
14251,2,5,2879.7000000000003,2011-12-08 08:32:00,United Kingdom,4,4,4,444,Champions
14256,260,2,969.0600000000001,2011-03-24 13:17:00,United Kingdom,1,2,3,123,Lapsed / Low
14257,64,5,3099.7200000000003,2011-10-06 16:54:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14258,9,8,12669.98,2011-11-30 15:27:00,United Kingdom,4,4,4,444,Champions
14259,142,1,120.0,2011-07-21 10:44:00,United Kingdom,2,1,1,211,Lapsed / Low
14261,51,2,1163.45,2011-10-20 10:04:00,United Kingdom,3,2,3,323,Loyal
14262,8,8,2618.23,2011-12-01 14:17:00,United Kingdom,4,4,4,444,Champions
14264,155,2,333.97,2011-07-08 10:20:00,United Kingdom,1,2,2,122,Lapsed / Low
14265,109,2,530.18,2011-08-22 13:32:00,Unspecified,2,2,2,222,Lapsed / Low
14267,163,2,1516.24,2011-06-30 10:09:00,United Kingdom,1,2,3,123,Lapsed / Low
14270,332,1,492.65000000000003,2011-01-12 09:33:00,United Kingdom,1,1,2,112,Lapsed / Low
14271,226,1,112.32,2011-04-28 12:47:00,United Kingdom,1,1,1,111,Lapsed / Low
14272,74,2,437.96,2011-09-27 10:08:00,United Kingdom,2,2,2,222,Lapsed / Low
14273,51,4,559.97,2011-10-19 13:20:00,United Kingdom,3,3,2,332,Loyal
14276,99,3,1119.74,2011-09-02 09:45:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14277,15,3,4180.2,2011-11-24 15:01:00,France,4,3,4,434,Champions
14280,197,1,134.04,2011-05-27 10:37:00,United Kingdom,1,1,1,111,Lapsed / Low
14282,3,15,3729.34,2011-12-06 17:04:00,United Kingdom,4,4,4,444,Champions
14284,31,2,595.25,2011-11-09 08:11:00,United Kingdom,3,2,2,322,Loyal
14285,21,4,1910.01,2011-11-18 14:50:00,United Kingdom,3,3,4,334,Champions
14286,24,3,4628.75,2011-11-16 10:34:00,United Kingdom,3,3,4,334,Champions
14287,8,2,176.63,2011-12-01 13:25:00,United Kingdom,4,2,1,421,Loyal
14288,213,1,426.6,2011-05-10 13:22:00,United Kingdom,1,1,2,112,Lapsed / Low
14289,9,6,911.26,2011-12-01 11:44:00,United Kingdom,4,4,3,443,Champions
14290,11,5,2314.65,2011-11-28 14:02:00,United Kingdom,4,4,4,444,Champions
14291,2,7,3883.25,2011-12-08 10:26:00,United Kingdom,4,4,4,444,Champions
14292,8,6,4871.93,2011-12-02 11:50:00,United Kingdom,4,4,4,444,Champions
14293,3,4,1046.56,2011-12-06 15:17:00,United Kingdom,4,3,3,433,Champions
14295,40,1,166.20000000000002,2011-10-30 15:50:00,United Kingdom,3,1,1,311,Recent / New
14297,18,4,1305.33,2011-11-22 09:06:00,United Kingdom,4,3,3,433,Champions
14298,8,25,51527.3,2011-12-01 13:12:00,United Kingdom,4,4,4,444,Champions
14299,8,9,3965.62,2011-12-01 16:05:00,United Kingdom,4,4,4,444,Champions
14300,19,1,43.2,2011-11-21 08:57:00,United Kingdom,3,1,1,311,Recent / New
14301,117,1,640.14,2011-08-14 15:33:00,United Kingdom,2,1,2,212,Lapsed / Low
14304,223,1,383.45,2011-05-01 11:50:00,United Kingdom,1,1,2,112,Lapsed / Low
14305,71,3,1858.96,2011-09-29 15:29:00,United Kingdom,2,3,4,234,At Risk (was valuable)
14306,51,2,2093.32,2011-10-19 13:23:00,United Kingdom,3,2,4,324,Loyal
14307,89,5,2995.72,2011-09-12 09:38:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14309,8,9,2352.53,2011-12-01 13:33:00,United Kingdom,4,4,4,444,Champions
14311,243,1,310.26,2011-04-11 10:14:00,United Kingdom,1,1,2,112,Lapsed / Low
14312,47,6,1611.59,2011-10-24 09:46:00,United Kingdom,3,4,3,343,Champions
14314,107,1,120.0,2011-08-25 10:39:00,United Kingdom,2,1,1,211,Lapsed / Low
14315,45,6,2481.13,2011-10-26 12:06:00,United Kingdom,3,4,4,344,Champions
14317,65,1,508.58000000000004,2011-10-06 10:44:00,United Kingdom,2,1,2,212,Lapsed / Low
14320,207,2,477.79,2011-05-17 09:24:00,United Kingdom,1,2,2,122,Lapsed / Low
14321,11,5,1530.75,2011-11-29 09:47:00,United Kingdom,4,4,3,443,Champions
14323,115,2,605.0600000000001,2011-08-17 11:37:00,United Kingdom,2,2,2,222,Lapsed / Low
14326,242,1,183.85,2011-04-11 15:04:00,United Kingdom,1,1,1,111,Lapsed / Low
14327,163,1,311.65,2011-06-29 13:58:00,United Kingdom,1,1,2,112,Lapsed / Low
14329,17,6,5014.84,2011-11-22 15:50:00,United Kingdom,4,4,4,444,Champions
14331,124,2,462.65999999999997,2011-08-07 13:17:00,United Kingdom,2,2,2,222,Lapsed / Low
14332,23,3,866.31,2011-11-17 11:54:00,United Kingdom,3,3,3,333,Champions
14333,68,1,415.2,2011-10-03 10:38:00,United Kingdom,2,1,2,212,Lapsed / Low
14334,17,8,2552.21,2011-11-23 10:01:00,United Kingdom,4,4,4,444,Champions
14335,16,2,468.26,2011-11-23 13:41:00,Germany,4,2,2,422,Loyal
14336,17,4,1614.91,2011-11-23 11:40:00,United Kingdom,4,3,3,433,Champions
14338,161,2,588.22,2011-07-01 14:08:00,United Kingdom,1,2,2,122,Lapsed / Low
14339,243,1,309.52,2011-04-11 11:06:00,United Kingdom,1,1,2,112,Lapsed / Low
14340,219,1,134.7,2011-05-05 09:44:00,United Kingdom,1,1,1,111,Lapsed / Low
14341,45,5,2182.28,2011-10-25 15:48:00,United Kingdom,3,4,4,344,Champions
14342,21,4,668.5600000000001,2011-11-18 13:21:00,United Kingdom,3,3,3,333,Champions
14344,127,8,889.9300000000001,2011-08-04 13:51:00,United Kingdom,2,4,3,243,At Risk (was valuable)
14345,39,1,108.97999999999999,2011-11-01 09:51:00,United Kingdom,3,1,1,311,Recent / New
14346,121,2,1021.58,2011-08-11 09:47:00,United Kingdom,2,2,3,223,Lapsed / Low
14348,260,1,409.57,2011-03-24 16:23:00,United Kingdom,1,1,2,112,Lapsed / Low
14349,10,1,133.5,2011-11-29 15:39:00,United Kingdom,4,1,1,411,Recent / New
14350,274,1,282.93,2011-03-10 14:14:00,United Kingdom,1,1,1,111,Lapsed / Low
14351,165,1,51.0,2011-06-28 11:56:00,United Kingdom,1,1,1,111,Lapsed / Low
14352,157,3,1078.96,2011-07-05 15:41:00,United Kingdom,1,3,3,133,At Risk (was valuable)
14353,215,1,90.6,2011-05-08 16:06:00,United Kingdom,1,1,1,111,Lapsed / Low
14354,6,2,163.62,2011-12-04 11:32:00,United Kingdom,4,2,1,421,Loyal
14355,366,1,174.4,2010-12-09 12:16:00,United Kingdom,1,1,1,111,Lapsed / Low
14356,80,2,701.23,2011-09-21 09:18:00,United Kingdom,2,2,3,223,Lapsed / Low
14357,43,1,225.77,2011-10-27 16:23:00,United Kingdom,3,1,1,311,Recent / New
14359,19,3,912.18,2011-11-20 13:17:00,United Kingdom,3,3,3,333,Champions
14360,32,3,2128.23,2011-11-08 09:12:00,United Kingdom,3,3,4,334,Champions
14362,22,1,161.2,2011-11-17 15:08:00,United Kingdom,3,1,1,311,Recent / New
14364,109,7,3717.35,2011-08-23 11:01:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14367,8,13,9261.52,2011-12-01 13:19:00,United Kingdom,4,4,4,444,Champions
14368,320,1,155.0,2011-01-24 09:52:00,United Kingdom,1,1,1,111,Lapsed / Low
14371,295,1,100.5,2011-02-17 16:35:00,United Kingdom,1,1,1,111,Lapsed / Low
14373,358,1,76.55,2010-12-16 15:40:00,United Kingdom,1,1,1,111,Lapsed / Low
14375,185,1,257.68,2011-06-07 13:44:00,United Kingdom,1,1,1,111,Lapsed / Low
14377,191,2,617.05,2011-06-01 13:32:00,United Kingdom,1,2,2,122,Lapsed / Low
14379,44,2,348.1,2011-10-26 16:43:00,United Kingdom,3,2,2,322,Loyal
14381,52,1,202.68,2011-10-18 17:10:00,United Kingdom,2,1,1,211,Lapsed / Low
14382,26,1,626.0699999999999,2011-11-13 16:18:00,United Kingdom,3,1,2,312,Recent / New
14383,38,3,1247.69,2011-11-01 15:53:00,United Kingdom,3,3,3,333,Champions
14385,9,3,202.11,2011-11-30 15:36:00,United Kingdom,4,3,1,431,Loyal
14386,297,1,142.4,2011-02-16 09:45:00,United Kingdom,1,1,1,111,Lapsed / Low
14387,33,3,1770.56,2011-11-07 12:29:00,United Kingdom,3,3,4,334,Champions
14388,10,8,3212.84,2011-11-29 13:32:00,United Kingdom,4,4,4,444,Champions
14389,65,2,1043.46,2011-10-05 15:17:00,United Kingdom,2,2,3,223,Lapsed / Low
14390,10,8,4652.82,2011-11-29 13:49:00,United Kingdom,4,4,4,444,Champions
14393,218,1,67.95,2011-05-05 18:16:00,United Kingdom,1,1,1,111,Lapsed / Low
14395,2,9,3507.71,2011-12-07 14:34:00,United Kingdom,4,4,4,444,Champions
14396,65,2,487.99,2011-10-05 16:09:00,United Kingdom,2,2,2,222,Lapsed / Low
14397,3,19,2612.96,2011-12-07 09:22:00,United Kingdom,4,4,4,444,Champions
14400,149,1,574.7,2011-07-13 15:50:00,United Kingdom,1,1,2,112,Lapsed / Low
14401,4,13,4051.48,2011-12-05 13:30:00,United Kingdom,4,4,4,444,Champions
14403,130,4,1475.81,2011-08-01 12:57:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14404,34,6,1474.32,2011-11-06 12:30:00,United Kingdom,3,4,3,343,Champions
14406,119,1,156.75,2011-08-12 16:54:00,United Kingdom,2,1,1,211,Lapsed / Low
14407,107,5,2142.73,2011-08-24 14:02:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14408,11,7,2606.53,2011-11-29 11:41:00,United Kingdom,4,4,4,444,Champions
14409,71,5,2059.4500000000003,2011-09-29 18:18:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14410,92,7,1104.07,2011-09-08 15:08:00,United Kingdom,2,4,3,243,At Risk (was valuable)
14411,311,1,1063.0,2011-02-02 10:56:00,United Kingdom,1,1,3,113,Lapsed / Low
14412,43,2,770.03,2011-10-28 10:45:00,United Kingdom,3,2,3,323,Loyal
14413,362,1,122.7,2010-12-12 13:37:00,United Kingdom,1,1,1,111,Lapsed / Low
14414,92,7,1496.98,2011-09-09 12:09:00,United Kingdom,2,4,3,243,At Risk (was valuable)
14415,1,13,5900.28,2011-12-08 14:38:00,United Kingdom,4,4,4,444,Champions
14416,22,2,490.22,2011-11-17 15:22:00,United Kingdom,3,2,2,322,Loyal
14418,4,3,1937.25,2011-12-06 11:39:00,United Kingdom,4,3,4,434,Champions
14419,11,6,1058.06,2011-11-29 11:22:00,United Kingdom,4,4,3,443,Champions
14420,99,1,387.52,2011-09-01 18:07:00,United Kingdom,2,1,2,212,Lapsed / Low
14421,57,2,813.11,2011-10-13 13:24:00,United Kingdom,2,2,3,223,Lapsed / Low
14422,1,6,4263.64,2011-12-09 11:26:00,United Kingdom,4,4,4,444,Champions
14423,218,1,265.2,2011-05-05 15:12:00,United Kingdom,1,1,1,111,Lapsed / Low
14424,18,1,322.08,2011-11-22 11:48:00,United Kingdom,4,1,2,412,Recent / New
14426,24,7,4481.67,2011-11-16 12:25:00,United Kingdom,3,4,4,344,Champions
14427,50,2,363.34000000000003,2011-10-20 14:23:00,United Kingdom,3,2,2,322,Loyal
14428,7,5,1244.83,2011-12-02 13:17:00,United Kingdom,4,4,3,443,Champions
14431,303,1,470.36,2011-02-10 10:40:00,United Kingdom,1,1,2,112,Lapsed / Low
14432,10,6,2255.51,2011-11-30 08:04:00,United Kingdom,4,4,4,444,Champions
14434,22,6,1372.8,2011-11-18 08:56:00,United Kingdom,3,4,3,343,Champions
14436,99,1,89.06,2011-09-02 10:13:00,United Kingdom,2,1,1,211,Lapsed / Low
14437,366,1,63.0,2010-12-09 09:27:00,United Kingdom,1,1,1,111,Lapsed / Low
14438,306,1,131.9,2011-02-06 14:56:00,United Kingdom,1,1,1,111,Lapsed / Low
14439,320,1,2661.24,2011-01-24 11:39:00,Greece,1,1,4,114,Lapsed / Low
14440,8,5,2357.6800000000003,2011-12-01 15:42:00,United Kingdom,4,4,4,444,Champions
14441,1,4,1712.89,2011-12-09 09:07:00,United Kingdom,4,3,4,434,Champions
14442,205,2,1589.82,2011-05-19 11:36:00,Channel Islands,1,2,3,123,Lapsed / Low
14443,54,4,1420.2,2011-10-17 10:10:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14446,1,4,1034.78,2011-12-09 11:34:00,United Kingdom,4,3,3,433,Champions
14447,19,4,1163.23,2011-11-21 08:28:00,United Kingdom,3,3,3,333,Champions
14448,9,2,375.35,2011-11-30 13:50:00,United Kingdom,4,2,2,422,Loyal
14449,19,4,907.1,2011-11-21 12:06:00,United Kingdom,3,3,3,333,Champions
14450,181,3,483.25,2011-06-12 10:46:00,United Kingdom,1,3,2,132,At Risk (was valuable)
14451,60,2,662.59,2011-10-10 13:38:00,United Kingdom,2,2,2,222,Lapsed / Low
14452,11,2,264.44,2011-11-29 12:06:00,United Kingdom,4,2,1,421,Loyal
14453,190,1,119.93,2011-06-02 14:15:00,United Kingdom,1,1,1,111,Lapsed / Low
14456,5,8,3059.44,2011-12-04 13:59:00,United Kingdom,4,4,4,444,Champions
14457,311,1,113.64,2011-02-02 09:39:00,United Kingdom,1,1,1,111,Lapsed / Low
14459,155,1,1837.92,2011-07-07 13:35:00,United Kingdom,1,1,4,114,Lapsed / Low
14460,110,3,434.34,2011-08-21 14:19:00,United Kingdom,2,3,2,232,At Risk (was valuable)
14461,148,3,2102.67,2011-07-14 17:11:00,United Kingdom,1,3,4,134,At Risk (was valuable)
14462,66,9,1999.02,2011-10-04 15:55:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14463,98,3,529.62,2011-09-02 15:20:00,United Kingdom,2,3,2,232,At Risk (was valuable)
14465,247,2,1058.6200000000001,2011-04-07 12:38:00,United Kingdom,1,2,3,123,Lapsed / Low
14466,29,7,2272.4,2011-11-10 14:07:00,United Kingdom,3,4,4,344,Champions
14467,18,4,598.76,2011-11-22 12:48:00,United Kingdom,4,3,2,432,Loyal
14470,12,2,461.19,2011-11-28 10:31:00,United Kingdom,4,2,2,422,Loyal
14472,104,8,1936.84,2011-08-28 11:01:00,United Kingdom,2,4,4,244,At Risk (was valuable)
14473,74,2,234.34000000000003,2011-09-26 15:10:00,United Kingdom,2,2,1,221,Lapsed / Low
14474,46,1,547.66,2011-10-24 13:26:00,United Kingdom,3,1,2,312,Recent / New
14475,72,3,925.85,2011-09-29 10:46:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14476,257,1,215.7,2011-03-27 15:39:00,United Kingdom,1,1,1,111,Lapsed / Low
14477,20,4,1309.6,2011-11-20 11:11:00,United Kingdom,3,3,3,333,Champions
14479,254,2,316.25,2011-03-31 09:07:00,United Kingdom,1,2,2,122,Lapsed / Low
14480,11,1,279.05,2011-11-28 16:35:00,United Kingdom,4,1,1,411,Recent / New
14481,165,2,636.51,2011-06-28 10:38:00,United Kingdom,1,2,2,122,Lapsed / Low
14482,18,6,2068.15,2011-11-21 13:14:00,United Kingdom,4,4,4,444,Champions
14483,282,1,137.1,2011-03-03 10:26:00,United Kingdom,1,1,1,111,Lapsed / Low
14484,50,1,321.92,2011-10-20 14:11:00,United Kingdom,3,1,2,312,Recent / New
14485,39,1,165.75,2011-11-01 12:25:00,United Kingdom,3,1,1,311,Recent / New
14487,27,5,1196.33,2011-11-13 12:17:00,United Kingdom,3,4,3,343,Champions
14488,68,1,1064.28,2011-10-03 09:30:00,United Kingdom,2,1,3,213,Lapsed / Low
14489,207,1,463.38,2011-05-16 14:51:00,United Kingdom,1,1,2,112,Lapsed / Low
14491,175,2,340.93,2011-06-17 15:22:00,United Kingdom,1,2,2,122,Lapsed / Low
14493,7,5,2383.2400000000002,2011-12-02 16:14:00,United Kingdom,4,4,4,444,Champions
14494,26,1,139.56,2011-11-14 09:21:00,United Kingdom,3,1,1,311,Recent / New
14495,51,2,123.8,2011-10-20 12:28:00,United Kingdom,3,2,1,321,Loyal
14496,312,2,538.8100000000001,2011-02-01 09:01:00,United Kingdom,1,2,2,122,Lapsed / Low
14497,309,1,475.37,2011-02-03 17:01:00,United Kingdom,1,1,2,112,Lapsed / Low
14498,43,5,1957.32,2011-10-28 12:09:00,United Kingdom,3,4,4,344,Champions
14499,26,3,815.32,2011-11-13 13:01:00,United Kingdom,3,3,3,333,Champions
14500,88,3,356.85,2011-09-12 16:45:00,United Kingdom,2,3,2,232,At Risk (was valuable)
14501,184,2,251.21,2011-06-09 12:02:00,United Kingdom,1,2,1,121,Lapsed / Low
14502,20,9,2467.63,2011-11-20 11:50:00,United Kingdom,3,4,4,344,Champions
14503,3,6,3543.26,2011-12-06 13:30:00,United Kingdom,4,4,4,444,Champions
14504,47,4,673.26,2011-10-23 16:00:00,United Kingdom,3,3,3,333,Champions
14505,17,8,5905.64,2011-11-22 15:45:00,United Kingdom,4,4,4,444,Champions
14506,17,5,2012.17,2011-11-22 13:02:00,United Kingdom,4,4,4,444,Champions
14507,24,5,1383.18,2011-11-16 12:21:00,United Kingdom,3,4,3,343,Champions
14508,22,2,276.42,2011-11-17 19:48:00,United Kingdom,3,2,1,321,Loyal
14511,11,5,1314.81,2011-11-28 17:05:00,United Kingdom,4,4,3,443,Champions
14512,188,2,275.28,2011-06-05 12:39:00,United Kingdom,1,2,1,121,Lapsed / Low
14513,101,3,455.59000000000003,2011-08-31 11:25:00,United Kingdom,2,3,2,232,At Risk (was valuable)
14514,61,3,1055.35,2011-10-09 16:05:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14515,18,5,2102.09,2011-11-22 11:37:00,United Kingdom,4,4,4,444,Champions
14517,33,2,330.45,2011-11-06 14:20:00,United Kingdom,3,2,2,322,Loyal
14518,64,1,174.37,2011-10-06 14:43:00,United Kingdom,2,1,1,211,Lapsed / Low
14520,2,2,270.6,2011-12-08 09:46:00,United Kingdom,4,2,1,421,Loyal
14522,24,4,974.54,2011-11-15 13:24:00,United Kingdom,3,3,3,333,Champions
14523,108,1,241.09,2011-08-23 13:13:00,United Kingdom,2,1,1,211,Lapsed / Low
14524,32,6,1867.68,2011-11-08 12:29:00,United Kingdom,3,4,4,344,Champions
14525,20,9,4332.2,2011-11-20 11:37:00,United Kingdom,3,4,4,344,Champions
14527,3,54,8507.82,2011-12-07 12:19:00,United Kingdom,4,4,4,444,Champions
14528,37,1,364.21999999999997,2011-11-02 17:09:00,United Kingdom,3,1,2,312,Recent / New
14529,60,3,620.04,2011-10-10 15:27:00,United Kingdom,2,3,2,232,At Risk (was valuable)
14530,26,6,2925.91,2011-11-14 10:38:00,United Kingdom,3,4,4,344,Champions
14532,236,4,932.85,2011-04-17 13:05:00,United Kingdom,1,3,3,133,At Risk (was valuable)
14533,25,7,1949.72,2011-11-15 12:05:00,United Kingdom,3,4,4,344,Champions
14534,3,18,4445.4,2011-12-07 12:19:00,United Kingdom,4,4,4,444,Champions
14535,60,3,2864.19,2011-10-10 15:39:00,United Kingdom,2,3,4,234,At Risk (was valuable)
14536,260,1,171.8,2011-03-25 12:21:00,United Kingdom,1,1,1,111,Lapsed / Low
14537,58,1,355.56,2011-10-13 10:54:00,United Kingdom,2,1,2,212,Lapsed / Low
14538,65,2,388.25,2011-10-06 10:31:00,United Kingdom,2,2,2,222,Lapsed / Low
14539,16,2,537.48,2011-11-24 09:50:00,United Kingdom,4,2,2,422,Loyal
14540,10,3,996.26,2011-11-30 10:15:00,United Kingdom,4,3,3,433,Champions
14541,59,7,1461.65,2011-10-12 10:08:00,United Kingdom,2,4,3,243,At Risk (was valuable)
14542,186,1,103.25,2011-06-07 08:19:00,United Kingdom,1,1,1,111,Lapsed / Low
14543,29,15,3590.68,2011-11-11 12:45:00,United Kingdom,3,4,4,344,Champions
14544,24,2,2024.45,2011-11-15 15:06:00,United Kingdom,3,2,4,324,Loyal
14546,5,5,2578.09,2011-12-04 13:00:00,United Kingdom,4,4,4,444,Champions
14547,4,8,4007.54,2011-12-06 11:06:00,United Kingdom,4,4,4,444,Champions
14548,151,2,652.8,2011-07-12 12:19:00,United Kingdom,1,2,2,122,Lapsed / Low
14549,311,1,289.24,2011-02-01 13:47:00,United Kingdom,1,1,1,111,Lapsed / Low
14550,11,2,765.62,2011-11-29 12:12:00,United Kingdom,4,2,3,423,Loyal
14551,18,2,186.23,2011-11-21 13:36:00,United Kingdom,4,2,1,421,Loyal
14552,152,1,165.07,2011-07-11 12:49:00,United Kingdom,1,1,1,111,Lapsed / Low
14553,19,4,859.27,2011-11-20 13:20:00,United Kingdom,3,3,3,333,Champions
14554,10,4,2381.04,2011-11-29 16:44:00,United Kingdom,4,3,4,434,Champions
14555,57,2,324.14,2011-10-13 16:24:00,United Kingdom,2,2,2,222,Lapsed / Low
14557,85,1,788.38,2011-09-15 15:48:00,United Kingdom,2,1,3,213,Lapsed / Low
14560,7,20,2237.77,2011-12-02 15:22:00,United Kingdom,4,4,4,444,Champions
14561,76,3,1080.76,2011-09-25 12:39:00,United Kingdom,2,3,3,233,At Risk (was valuable)
14562,4,17,5074.77,2011-12-06 11:05:00,United Kingdom,4,4,4,444,Champions
14565,96,4,2949.12,2011-09-05 09:07:00,United Kingdom,2,3,4,234,At Risk (was valuable)
14566,111,1,1432.0,2011-08-21 11:05:00,Channel Islands,2,1,3,213,Lapsed / Low
14567,57,2,1530.3600000000001,2011-10-14 10:21:00,United Kingdom,2,2,3,223,Lapsed / Low
14569,1,1,227.39,2011-12-08 14:58:00,United Kingdom,4,1,1,411,Recent / New
14570,281,1,217.21,2011-03-04 10:58:00,United Kingdom,1,1,1,111,Lapsed / Low
14572,3,7,2832.84,2011-12-06 14:40:00,United Kingdom,4,4,4,444,Champions
14573,180,8,1653.42,2011-06-13 11:15:00,United Kingdom,1,4,4,144,At Risk (was valuable)
